256729,1,50,0.8981
256729,51,100,0.8981
256729,101,150,0.8981
256729,151,200,0.8982
256729,201,250,0.8982
256729,251,300,0.8982
256729,301,350,0.8982
256729,351,400,0.8982
256729,401,450,0.8981
256729,451,500,0.8982
256729,501,550,0.8982
256729,551,600,0.8982
256729,601,650,0.8982
256729,651,700,0.8982
256729,701,750,0.8981
256729,751,800,0.8982
256729,801,850,0.8982
256729,851,900,0.8982
256729,901,950,0.8982
256729,951,1000,0.8982
256729,1001,1050,0.8983
256729,1051,1100,0.8983
256729,1101,1150,0.8983
256729,1151,1200,0.8984
256729,1201,1250,0.8982
256729,1251,1300,0.8982
256729,1301,1350,0.8983
256729,1351,1400,0.8983
256729,1401,1450,0.8983
256729,1451,1500,0.8983
256729,1501,1550,0.8983
256729,1551,1600,0.8982
256729,1601,1650,0.8984
256729,1651,1700,0.8984
256729,1701,1750,0.8984
256734,1,50,0.8983
256734,51,100,0.8984
256734,101,150,0.8984
256734,151,200,0.8984
256734,201,250,0.9004
256801,51,100,0.8989
256801,101,150,0.8986
256801,151,200,0.8986
256801,201,250,0.8988
256801,251,300,0.9147
256842,101,150,0.7901
256843,1,50,0.8979
256843,51,100,0.8978
256843,101,150,0.8978
256843,151,200,0.8977
256843,201,250,0.8978
256843,251,300,0.8979
256843,301,350,0.8978
256843,351,400,0.8977
256843,401,450,0.8978
256843,451,500,0.8978
256843,501,550,0.8978
256843,551,600,0.8979
256843,601,650,0.8979
256843,651,700,0.8978
256843,701,750,0.8978
256843,751,800,0.8979
256843,801,850,0.8979
256843,851,900,0.8979
256843,901,950,0.8978
256843,951,1000,0.8978
256843,1001,1050,0.8979
256843,1051,1100,0.8979
256843,1101,1150,0.8979
256843,1151,1200,0.8980
256843,1201,1250,0.8980
256843,1251,1300,0.8979
256843,1301,1350,0.8979
256866,1,50,0.8727
256867,1,50,0.8972
256867,51,100,0.8973
256868,1,50,0.8973
256868,51,100,0.8973
256868,101,150,0.8973
256868,151,200,0.8972
256868,201,250,0.8972
256868,251,300,0.8973
256868,301,350,0.8973
256868,351,400,0.8972
256868,401,450,0.8973
256868,451,500,0.8973
256869,1,50,0.8972
256926,1,50,0.9014
256926,51,100,0.9018
256927,1,50,0.9667
256936,1,50,0.8863
256936,51,100,0.8970
256936,101,150,0.8968
256936,151,200,0.8969
256936,201,250,0.8969
256936,251,300,0.8971
256936,301,350,0.8970
256936,351,400,0.8970
256936,401,450,0.8970
256936,451,500,0.8969
256936,501,550,0.8970
256936,551,600,0.8969
256936,601,650,0.8969
256936,651,700,0.8970
256936,701,750,0.8981
256941,1,50,0.8969
256941,51,100,0.8969
256941,101,150,0.8970
256941,151,200,0.8969
256941,201,250,0.8970
256941,251,300,0.8970
256941,301,350,0.9706
257027,1,50,0.9150
257027,51,100,0.9149
257027,101,150,0.9149
257027,151,200,0.9159
257035,1,50,0.9150
257038,1,50,0.9151
257038,51,100,0.9151
257038,101,150,0.9150
257038,151,200,0.9150
257044,1,50,0.9151
257044,51,100,0.9159
257055,1,50,0.9150
257058,1,50,0.9151
257058,51,100,0.9150
257058,101,150,0.9150
257058,151,200,0.9150
257058,201,250,0.9151
257058,251,300,0.9149
257058,301,350,0.9150
257058,351,400,0.9150
257058,401,450,0.9150
257058,451,500,0.9150
257058,501,550,0.9150
257058,551,600,0.9150
257058,601,650,0.9150
257058,651,700,0.9150
257058,701,750,0.9150
257058,751,800,0.9150
257059,201,250,0.9159
257059,251,300,0.9150
257394,1,50,0.9055
257394,51,100,0.8990
257395,1,50,0.9015
257396,1,50,0.8990
257396,51,100,0.8989
257396,101,150,0.8990
257396,151,200,0.8989
257396,201,250,0.9030
257397,1,50,0.8989
257397,51,100,0.8989
257397,101,150,0.8994
257398,1,50,0.8996
257399,1,50,0.8990
257399,51,100,0.8990
257399,101,150,0.8991
257399,151,200,0.8989
257399,201,250,0.8990
257399,251,300,0.8991
257400,1,50,0.8990
257400,51,100,0.8991
257400,101,150,0.8990
257400,151,200,0.8990
257400,201,250,0.8989
257400,251,300,0.8990
257400,301,350,0.8990
257400,351,400,0.8990
257400,401,450,0.8990
257400,451,500,0.8990
257400,501,550,0.8990
257400,551,600,0.8991
257400,601,650,0.8991
257400,651,700,0.8990
257400,701,750,0.8990
257400,751,800,0.8990
257400,801,850,0.8991
257400,851,900,0.8990
257400,901,950,0.8991
257400,951,1000,0.8990
257400,1001,1050,0.8990
257400,1051,1100,0.8990
257400,1101,1150,0.8991
257400,1151,1200,0.8991
257400,1201,1250,0.8991
257400,1251,1300,0.8990
257400,1301,1350,0.8991
257400,1351,1400,0.8990
257400,1401,1450,0.8996
257461,1,50,0.4155
257461,51,100,0.9021
257461,101,150,0.9747
257463,1,50,0.9770
257487,1,50,0.7452
257487,51,100,0.8999
257487,101,150,0.8999
257487,151,200,0.8998
257487,201,250,0.8998
257487,251,300,0.8999
257487,301,350,0.8999
257487,351,400,0.8999
257487,401,450,0.8999
257487,451,500,0.8999
257487,501,550,0.8998
257487,551,600,0.8999
257487,601,650,0.8998
257487,651,700,0.8998
257487,701,750,0.8999
257487,751,800,0.8999
257487,801,850,0.8999
257487,851,900,0.8999
257487,901,950,0.8999
257487,951,1000,0.9000
257487,1001,1050,0.8999
257487,1051,1100,0.8999
257487,1101,1150,0.9000
257490,1,50,0.8999
257490,51,100,0.8999
257490,101,150,0.8999
257490,151,200,0.8999
257490,201,250,0.8999
257490,251,300,0.8999
257490,301,350,0.8999
257490,351,400,0.9000
257490,401,450,0.8999
257490,451,500,0.8999
257490,501,550,0.8999
257490,551,600,0.8999
257490,601,650,0.9001
257491,1,50,0.9856
257531,1,50,0.9003
257531,51,100,0.9004
257531,101,150,0.9003
257531,151,200,0.9759
257599,1,50,0.9110
257599,51,100,0.9032
257599,101,150,0.9042
257601,1,50,0.9744
257613,1,50,0.8995
257613,51,100,0.8996
257613,101,150,0.8996
257613,151,200,0.8995
257613,201,250,0.8996
257613,251,300,0.8995
257613,301,350,0.8995
257613,351,400,0.8995
257613,401,450,0.8995
257613,451,500,0.8995
257613,501,550,0.8995
257613,551,600,0.8995
257613,601,650,0.8994
257613,651,700,0.8995
257613,701,750,0.8995
257613,751,800,0.8995
257613,801,850,0.8995
257613,851,900,0.8995
257613,901,950,0.8995
257613,951,1000,0.8995
257613,1001,1050,0.8994
257613,1051,1100,0.8994
257613,1101,1150,0.8995
257613,1151,1200,0.8996
257613,1201,1250,0.8995
257613,1251,1300,0.8995
257613,1301,1350,0.5050
257614,1,50,0.9027
257645,1,50,0.8998
257645,51,100,0.8979
257645,101,150,0.8979
257645,151,200,0.8980
257645,201,250,0.8980
257645,251,300,0.8979
257645,301,350,0.8979
257645,351,400,0.8979
257645,401,450,0.8979
257645,451,500,0.8979
257645,501,550,0.8979
257645,551,600,0.8979
257645,601,650,0.8979
257645,651,700,0.8979
257645,701,750,0.8979
257645,751,800,0.8980
257645,801,850,0.8979
257645,851,900,0.8978
257645,901,950,0.8979
257645,951,1000,0.8979
257645,1001,1050,0.8979
257645,1051,1100,0.8980
257682,51,100,0.9080
257682,101,150,0.9080
257682,151,200,0.9081
257682,201,250,0.9081
257682,251,300,0.9082
257682,301,350,0.9081
257682,351,400,0.9089
257722,1,50,0.9085
257723,1,50,0.9083
257723,51,100,0.9083
257723,101,150,0.9082
257732,1,50,0.9040
257735,1,50,0.9223
257751,1,50,0.8992
257751,51,100,0.8992
257751,101,150,0.8992
257751,151,200,0.8992
257751,201,250,0.8992
257751,251,300,0.8991
257751,301,350,0.8992
257751,351,400,0.8992
257751,401,450,0.8991
257751,451,500,0.9038
257755,1,50,0.9741
257804,1,50,0.9220
257805,1,50,0.8969
257805,51,100,0.8968
257805,101,150,0.8968
257805,151,200,0.8968
257805,201,250,0.8968
257816,1,50,0.8968
257816,51,100,0.8968
257816,101,150,0.8969
257816,151,200,0.8968
257816,201,250,0.8968
257816,251,300,0.8968
257816,301,350,0.8968
257816,351,400,0.8968
257819,1,50,0.8969
257819,51,100,0.8968
257819,101,150,0.8969
257819,151,200,0.8968
257819,201,250,0.8968
257821,1,50,0.9145
257822,551,600,0.8969
257822,601,650,0.8968
257822,651,700,0.8969
257822,701,750,0.8969
257822,751,800,0.8969
257822,801,850,0.8970
257822,851,900,0.8969
257822,901,950,0.8969
257822,951,1000,0.8969
257822,1001,1050,0.8968
257822,1051,1100,0.8969
257822,1101,1150,0.8969
257822,1151,1200,0.8969
257822,1201,1250,0.8969
257822,1251,1300,0.8969
257822,1301,1350,0.8969
257822,1351,1400,0.8969
257823,1,50,0.8969
257823,51,100,0.8969
257823,101,150,0.8968
257823,151,200,0.9004
257968,51,100,0.8963
257968,101,150,0.8962
257968,151,200,0.8962
257968,201,250,0.8963
257968,251,300,0.8962
257968,301,350,0.8962
257969,1,50,0.8962
257969,51,100,0.8962
257969,101,150,0.8962
257969,151,200,0.8963
257969,201,250,0.8962
257969,251,300,0.8962
257969,301,350,0.8962
257969,351,400,0.8962
257969,401,450,0.8962
257969,451,500,0.8962
257969,501,550,0.8962
257969,551,600,0.8962
257969,601,650,0.8962
258129,1,50,0.8943
258129,51,100,0.8923
258129,101,150,0.8924
258136,1,50,0.8923
258136,51,100,0.9011
258157,1,50,0.8955
258157,51,100,0.9093
258158,1,50,0.8955
258158,51,100,0.8956
258158,101,150,0.8955
258158,151,200,0.8955
258158,201,250,0.8955
258158,251,300,0.8955
258158,301,350,0.8955
258158,351,400,0.8956
258158,401,450,0.8955
258158,451,500,0.8955
258158,501,550,0.8955
258158,551,600,0.8955
258158,601,650,0.8955
258158,651,700,0.8955
258158,701,750,0.8955
258158,751,800,0.8955
258158,801,850,0.8955
258158,851,900,0.8955
258158,901,950,0.8955
258158,951,1000,0.8955
258158,1001,1050,0.8955
258158,1051,1100,0.8955
258158,1101,1150,0.8955
258158,1151,1200,0.8955
258158,1201,1250,0.8955
258158,1251,1300,0.8955
258158,1301,1350,0.8956
258158,1351,1400,0.8955
258158,1401,1450,0.8955
258158,1451,1500,0.8955
258158,1501,1550,0.8955
258158,1551,1600,0.8955
258158,1601,1650,0.8954
258158,1651,1700,0.8955
258158,1701,1750,0.8956
258158,1751,1800,0.8956
258159,1,50,0.8956
258159,51,100,0.8956
258159,101,150,0.8955
258159,151,200,0.8955
258159,201,250,0.8955
258159,251,300,0.8956
258159,301,350,0.8955
258159,351,400,0.8956
258159,401,450,0.8956
258159,451,500,0.8956
258159,501,550,0.9619
258174,1,50,0.8966
258175,1,50,0.8965
258175,51,100,0.8965
258175,101,150,0.7844
258211,1,50,0.0498
258211,51,100,0.9022
258211,101,150,0.9022
258213,1,50,0.9021
258213,51,100,0.9022
258213,101,150,0.9022
258213,151,200,0.9030
258214,1,50,0.9022
258214,51,100,0.9022
258214,101,150,0.9022
258214,151,200,0.9022
258214,201,250,0.9028
258215,1,50,0.9211
258287,1,50,0.9123
258287,51,100,0.9008
258287,101,150,0.9008
258287,151,200,0.9008
258287,201,250,0.9009
258312,1,50,0.9039
258313,1,50,0.9006
258313,51,100,0.9007
258313,101,150,0.9007
258313,151,200,0.9007
258313,201,250,0.9007
258313,251,300,0.9007
258320,1,50,0.9007
258320,51,100,0.9007
258320,101,150,0.9007
258320,151,200,0.9007
258320,201,250,0.9007
258320,251,300,0.9007
258320,301,350,0.9007
258320,351,400,0.9014
258335,1,50,0.0660
258335,51,100,0.8947
258403,1,50,0.8982
258403,51,100,0.8981
258403,101,150,0.8981
258403,151,200,0.8981
258403,201,250,0.8981
258403,251,300,0.5617
258425,1,50,0.8989
258425,51,100,0.8990
258425,101,150,0.8989
258426,1,50,0.9040
258427,1,50,0.8990
258427,51,100,0.8989
258427,101,150,0.9144
258428,1,50,0.8990
258428,51,100,0.8990
258428,101,150,0.8989
258428,151,200,0.8990
258428,201,250,0.8989
258428,251,300,0.8990
258428,301,350,0.8990
258434,1,50,0.8989
258434,51,100,0.8989
258434,101,150,0.8989
258434,151,200,0.8990
258434,201,250,0.8989
258434,251,300,0.8990
258434,301,350,0.8989
258434,351,400,0.8989
258434,401,450,0.8990
258434,451,500,0.8834
258440,1,50,0.8990
258440,51,100,0.8989
258440,101,150,0.8990
258440,151,200,0.8990
258440,201,250,0.8990
258440,251,300,0.8989
258440,301,350,0.8990
258440,351,400,0.8989
258440,401,450,0.8990
258440,451,500,0.8990
258440,501,550,0.8990
258440,551,600,0.8990
258440,601,650,0.8989
258440,651,700,0.8990
258440,701,750,0.8990
258443,1,50,0.8990
258443,51,100,0.8990
258443,101,150,0.8990
258443,151,200,0.8989
258443,201,250,0.8990
258443,251,300,0.8990
258444,1,50,0.8990
258444,51,100,0.8990
258444,101,150,0.8992
258445,1,50,0.8990
258445,51,100,0.8990
258445,101,150,0.8990
258445,151,200,0.8990
258445,201,250,0.8990
258445,251,300,0.8990
258445,301,350,0.8362
258446,1,50,0.8990
258446,51,100,0.8990
258446,101,150,0.8991
258448,1,50,0.8990
258448,51,100,0.8990
258448,101,150,0.8990
258448,151,200,0.8990
258448,201,250,0.8990
258448,251,300,0.8990
258448,301,350,0.8990
258448,351,400,0.8990
258448,401,450,0.8990
258448,451,500,0.8990
258448,501,550,0.8990
258448,551,600,0.8991
258448,601,650,0.8991
258448,651,700,0.8990
258448,701,750,0.8990
258655,51,100,-0.0059
258656,1,50,0.8956
258656,51,100,0.8956
258656,101,150,0.8956
258656,151,200,0.8956
258656,201,250,0.8955
258656,251,300,0.8956
258656,301,350,0.8957
258694,1,50,0.8991
258694,51,100,0.8991
258694,101,150,0.8991
258694,151,200,0.8991
258702,51,100,0.8969
258702,101,150,0.8969
258702,151,200,0.8969
258702,201,250,0.8969
258702,251,300,0.8969
258702,301,350,0.8969
258702,351,400,0.8969
258702,401,450,0.9627
258703,1,50,0.8969
258703,51,100,0.8970
258703,101,150,0.8969
258703,151,200,0.8970
258703,201,250,0.8969
258703,251,300,0.8970
258703,301,350,0.8970
258703,351,400,0.8970
258703,401,450,0.8970
258703,451,500,0.8970
258705,1,50,0.8970
258705,51,100,0.8970
258706,1,50,0.8970
258706,51,100,0.8970
258706,101,150,0.8969
258706,151,200,0.8970
258706,201,250,0.8970
258706,251,300,0.8969
258706,301,350,0.8970
258706,351,400,0.8970
258706,401,450,0.8970
258706,451,500,0.8970
258706,501,550,0.8970
258706,551,600,0.8970
258706,601,650,0.8970
258706,651,700,0.8970
258706,701,750,0.8970
258712,1,50,0.8970
258712,51,100,0.8970
258712,101,150,0.8969
258712,151,200,0.8970
258712,201,250,0.8970
258712,251,300,0.8970
258712,301,350,0.8970
258712,351,400,0.8970
258712,401,450,0.8970
258712,451,500,0.8970
258712,501,550,0.8970
258713,1,50,0.8970
258713,51,100,0.8970
258713,101,150,0.8970
258713,151,200,0.9004
258714,1,50,0.8971
258714,51,100,0.8997
258741,1,50,0.8958
258741,51,100,0.8958
258742,1,50,0.8958
258742,51,100,0.8958
258742,101,150,0.8958
258742,151,200,0.8958
258742,201,250,0.8958
258742,251,300,0.8958
258742,301,350,0.8958
258742,351,400,0.8958
258742,401,450,0.8958
258742,451,500,0.8958
258742,501,550,0.8957
258742,551,600,0.8958
258742,601,650,0.8958
258742,651,700,0.8959
258745,1,50,0.8958
258745,51,100,0.8959
258745,101,150,0.8958
