4856,0.9974
4861,0.9998
4879,0.9268
4888,0.9984
4889,0.9266
4890,0.9266
4892,0.9336
4895,0.9094
4896,0.9094
4905,0.9094
4906,0.9094
4910,0.9106
4915,0.9033
4919,0.9038
4924,0.9032
4925,0.9043
4926,0.9010
4930,0.9004
4935,0.9006
4947,0.8994
4953,0.9027
4954,0.9455
4956,0.8978
4958,0.8975
4960,0.8964
